"key","edition","sender","senderID","senderPlace","senderPlaceID","senderDate","senderDateText","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","addresseeDateText","page","note"
"92","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-07-06","6. Juli 1676","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"93","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-07-20","20. Juli 1676","[Hector Mithobius]","http://d-nb.info/gnd/119315510X","[Otterndorf/Hadeln]","http://www.geonames.org/2856024","","","",""
"94","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-08-10","10. August 1676","Johann Melchior Stenger","http://d-nb.info/gnd/121094413","Wittstock","http://www.geonames.org/2807201","","","",""
"95","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-08-22","22. August 1676","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"96","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-08-22","22. August 1676","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Gießen","http://www.geonames.org/2920512","","","",""
"97","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1676-08-31,1676-09-05]","31. August/5. September 1676","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"98","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-21","21. September 1676","[Adam Tribbechov]","http://d-nb.info/gnd/121568636","[Gotha]","http://www.geonames.org/2918752","","","",""
"99","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-22","22. September 1676","Johann Daniel Arcularius","http://d-nb.info/gnd/116319747","Gießen","http://www.geonames.org/2920512","","","",""
"100","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-22","22. September 1676","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"101","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-23","23. September 1676","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"102","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-23","23. September 1676","[Elias Dantz]","http://d-nb.info/gnd/123650828","[Lobenstein]","http://www.geonames.org/2876721","","","",""
"103","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-25","25. September 1676","[einen Unbekannten]","","","","","","",""
"104","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-25","25. September 1676","Daniel Wilhelm Moller","http://d-nb.info/gnd/115654178","Altdorf","http://www.geonames.org/2958024","","","",""
"105","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-28","28. September 1676","Johann Caspar Bauhin","http://d-nb.info/gnd/116087285","Basel","http://www.geonames.org/2661604","","","",""
"106","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09-29","29. September 1676","[Johann Ludwig Hartmann]","http://d-nb.info/gnd/100160921","[Rothenburg o.T.]","http://www.geonames.org/2844056","","","",""
"107","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09","[September 1676]","[einen Theologen]","","","","","","",""
"108","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-09","[September 1676]","[Elias Veiel]","http://d-nb.info/gnd/117360201","[Ulm]","http://www.geonames.org/2820256","","","",""
"109","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-10-02","2. Oktober 1676","[David Clodius]","http://d-nb.info/gnd/116546522","[Gießen]","http://www.geonames.org/2920512","","","",""
"110","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-10-02","2. Oktober 1676","[Johann Fischer]","http://d-nb.info/gnd/117509280","[Riga]","http://www.geonames.org/456172","","","",""
"111","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-10-03","3. Oktober 1676","Johann Gezelius d.J.","http://d-nb.info/gnd/100605524","Åbo","http://www.geonames.org/633679","","","",""
"112","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-11-07","7. November 1676","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"113","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-11-16","16. November 1676","Johann Fabricius","","Venedig","http://www.geonames.org/3164603","","","",""
"114","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-11-21","21. November 1676","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Lübeck","http://www.geonames.org/2875601","","","",""
"115","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1676-11-11..1676-11-20]","[Mitte November 1676]","Philipp Wilhelm von Günderrode","http://d-nb.info/gnd/121519112","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"116","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-11-30","30. November 1676","[Landgraf Ernst von Hessen-Rheinfels]","http://d-nb.info/gnd/118963287","[Rheinfels]","http://www.geonames.org/2847637","","","",""
"117","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-11-30","30. November 1676","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Lübeck","http://www.geonames.org/2875601","","","",""
"118","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-12-15","15. Dezember 1676","[Johann Winckler]","http://d-nb.info/gnd/117399841","[Darmstadt]","http://www.geonames.org/2938913","","","",""
"119","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-12-15","15. Dezember 1676","[einen Amtsbruder?]","","","","","","",""
"120","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-12","[Dezember 1676]","[Johann Cunrad Hößlin]","http://d-nb.info/gnd/124410367","[Bebenhausen]","http://www.geonames.org/2951811","","","",""
"121","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676-12","[Dezember 1676]","[Tamás Steller]","http://d-nb.info/gnd/117265039","[Den Haag]","http://www.geonames.org/2747373","","","",""
"122","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","1676","[Johann Wilhelm Barger]","http://d-nb.info/gnd/124442684","[Schweinfurt?]","http://www.geonames.org/2834498","","","",""
"123","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","1676","[Johann Jacob Schütz]","http://d-nb.info/gnd/117141054","[Frankfurt a. M.]","http://www.geonames.org/2925533","","","",""
"124","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","1676","[Graf Johannes von Nassau-Idstein]","http://d-nb.info/gnd/122715861","[Idstein]","http://www.geonames.org/2896736","","","",""
"125","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","1676","[eine Gräfin von Nassau-Idstein]","","[Idstein]","http://www.geonames.org/2896736","","","",""
"126","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","1676","[eine Gräfin von Nassau-Idstein]","","[Idstein]","http://www.geonames.org/2896736","","","",""
"127","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","[1676]","[einen Unbekannten]","","","","","","",""
"128","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","[1676]","[Johann Christian Keck]","http://d-nb.info/gnd/1012277348","[Durlach]","http://www.geonames.org/2934469","","","",""
"129","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","[1676]","[einen Unbekannten]","","","","","","",""
"130","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","[1676]","[einen Unbekannten]","","","","","","",""
"131","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1676","[1676]","[einen Amtsbruder]","","","","","","",""
"132","SpBr-F-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Frankfurt a. M.]","http://www.geonames.org/2925533","1675/1676","[1675/76]","[einen Freund]","","","","","","",""
"133","SpBr-F-2","Johann Olearius","http://d-nb.info/gnd/10413660X","Halle a.S.","http://www.geonames.org/2911522","1675-05-01","1. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"134","SpBr-F-2","Balthasar Mentzer","http://d-nb.info/gnd/116885963","Darmstadt","http://www.geonames.org/2938913","1675-05-05","5. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"135","SpBr-F-2","Heinrich Müller","http://d-nb.info/gnd/118974408","Rostock","http://www.geonames.org/2844588","1675-05-05","5. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"136","SpBr-F-2","Gebhard von Alvensleben","http://d-nb.info/gnd/119436094","Neugattersleben","http://www.geonames.org/2865300","1675-05-10","10. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"137","SpBr-F-2","Joachim Schröder","http://d-nb.info/gnd/11707134X","Rostock","http://www.geonames.org/2844588","1675-05-15","15. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"138","SpBr-F-2","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","1675-05-16","16. Mai 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"139","SpBr-F-2","Justus Jacob Leibniz","http://d-nb.info/gnd/116877537","Nürnberg","http://www.geonames.org/2861650","1675-06-08","8. Juni 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"140","SpBr-F-2","Christoph Huth","","Friedberg","http://www.geonames.org/2924802","1675-06-10","10. Juni 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"141","SpBr-F-2","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","1675-06-13","13. Juni 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"142","SpBr-F-2","Anton Reiser","http://d-nb.info/gnd/118744399","Augsburg","http://www.geonames.org/2954172","1675-06-24","24. Juni 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"143","SpBr-F-2","Johann Saubert","http://d-nb.info/gnd/104142197","Altdorf","http://www.geonames.org/2958024","1675-08-03","3. August 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"144","SpBr-F-2","[Samuel Benedikt Carpzov]","http://d-nb.info/gnd/104264527","[Dresden]","http://www.geonames.org/2935022","1675-08","[August 1675]","[Philipp Jakob Spener]","http://d-nb.info/gnd/118616099","","","","","",""
"145","SpBr-F-2","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","[1675-08,1675-09]","[August/September 1675]","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"146","SpBr-F-2","Johann Christoph Beyer","","Worms","http://www.geonames.org/2806142","1675-09-07","7. September 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"147","SpBr-F-2","Jacob Thomasius","http://d-nb.info/gnd/119238098","Leipzig","http://www.geonames.org/2879139","1675-10-04","4. Oktober 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"148","SpBr-F-2","Abraham Calov","http://d-nb.info/gnd/119177323","Wittenberg","http://www.geonames.org/7303020","1675-10-11","11. Oktober 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"149","SpBr-F-2","Johann Gottfried Olearius","http://d-nb.info/gnd/104156198","Halle a.S.","http://www.geonames.org/2911522","1675-10-12","12. Oktober 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"150","SpBr-F-2","Adam Tribbechov","http://d-nb.info/gnd/121568636","Gotha","http://www.geonames.org/2918752","1675-10-14","14. Oktober 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"151","SpBr-F-2","David Clodius","http://d-nb.info/gnd/116546522","Gießen","http://www.geonames.org/2920512","1675-10-25","25. Oktober 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"152","SpBr-F-2","Johann Nikolaus Misler","http://d-nb.info/gnd/102830215","Gießen","http://www.geonames.org/2920512","1675-11-13","13. November 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"153","SpBr-F-2","Elias Dantz","http://d-nb.info/gnd/123650828","Lobenstein","http://www.geonames.org/2876721","1675-12-29","29. Dezember 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"154","SpBr-F-2","Kilian Rudrauff","http://d-nb.info/gnd/116672242","Gießen","http://www.geonames.org/2920512","1675-12-30","30. Dezember 1675","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"155","SpBr-F-2","Marx Hueber","","Augsburg","http://www.geonames.org/2954172","1676-01-02","2. Januar 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"156","SpBr-F-2","Johann Andreas Frommann","http://d-nb.info/gnd/100019552","Tübingen","http://www.geonames.org/2820860","1676-01-06","6. Januar 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"157","SpBr-F-2","Hector Mithobius","http://d-nb.info/gnd/119315510X","Otterndorf/Hadeln","http://www.geonames.org/2856024","1676-02-28","28. Februar 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"158","SpBr-F-2","Johann Meisner","http://d-nb.info/gnd/11686396X","Wittenberg","http://www.geonames.org/7303020","1676-03-01","1. März 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"159","SpBr-F-2","Balthasar Raith","http://d-nb.info/gnd/116325453","Tübingen","http://www.geonames.org/2820860","1676-03-02","2. März 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"160","SpBr-F-2","Johann Saubert","http://d-nb.info/gnd/104142197","Altdorf","http://www.geonames.org/2958024","1676-03-07","7. März 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"161","SpBr-F-2","Johann Christian Keck","http://d-nb.info/gnd/1012277348","Durlach","http://www.geonames.org/2934469","1676-03-16","16. März 1676","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","","","","","",""
"1","SpBr-F-3","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1677-01-08","8. Januar 1677","[Abraham Hinckelmann]","http://d-nb.info/gnd/11689704X","[Lübeck]","http://www.geonames.org/2875601","","","",""
"2","SpBr-F-3","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1677-01-13","13. Januar 1677","[Johann Benedikt Carpzov]","http://d-nb.info/gnd/116458593","[Leipzig?]","http://www.geonames.org/2879139","","","",""
"3","SpBr-F-3","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1677-01-22","22. Januar 1677","Johann Fabricius","","Venedig","http://www.geonames.org/3164603","","","",""
"4","SpBr-F-3","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1677-01-25","25. Januar 1677","[Hiob Ludolf]","http://d-nb.info/gnd/118817167","[Altenburg]","http://www.geonames.org/2957773","","","",""
